step	#1-F2/Amplitude	#1-F2/Position	#1-F2/Width	#2-F2/Amplitude	#2-F2/Position	#2-F2/Width	#3-F2/Amplitude	#3-F2/Position	#3-F2/Width	#4-F2/Amplitude	#4-F2/Position	#4-F2/Width	#5-F2/Amplitude	#5-F2/Position	#5-F2/Width	#6-F2/Amplitude	#6-F2/Position	#6-F2/Width	#7-F2/Amplitude	#7-F2/Position	#7-F2/Width	#8-F2/Amplitude	#8-F2/Position	#8-F2/Width	#9-F2/Amplitude	#9-F2/Position	#9-F2/Width	#10-F2/Amplitude	#10-F2/Position	#10-F2/Width	
189	40.19422156	5085.193634	115.0751665	83.48301797	3620.458098	383.7688978	84.96950323	2950.161952	588.9398902	267.3227906	752.2658234	405.0823267	146.5206673	-1210.434613	217.9674759	57.35568401	-1446.489508	230.667837	33.91334565	-684.1229868	200.5139878	19.29004633	4420.560862	132.2478008	18.96549172	1179.629855	209.5686507	29.63718428	325.4384684	229.9642367	
190	41.83679218	5086.273756	110.3034166	82.93989971	3618.750397	386.6692773	86.49387684	2947.438216	587.3566022	268.1346787	752.6817869	399.986909	146.0396919	-1212.898788	226.2105171	54.61784766	-1448.268694	235.3925514	40.90236682	-682.3375414	143.8707024	19.03035133	4412.368276	160.8230934	19.40105997	1184.263346	205.5354187	29.65637739	329.3548711	255.7043492	
191	43.00502847	5086.851101	105.8873065	82.73749846	3617.647739	382.9814594	85.75559268	2949.584988	592.1145238	266.6335895	753.1309935	398.3216176	145.0902873	-1212.871505	227.004211	54.88919681	-1445.803398	230.7750796	37.74125912	-684.0331	158.016141	18.57686732	4416.043674	165.5152032	19.94312231	1182.417098	211.385565	26.88284385	328.2242049	326.8528753	
192	41.75400877	5085.163568	110.1722156	82.29136746	3618.622623	385.5097648	85.17985424	2946.691873	588.6389342	267.67291	753.6926366	399.7647929	145.157943	-1211.931859	222.8088312	56.05089772	-1440.146132	236.0890824	38.10244312	-682.1294135	142.3410861	19.15394879	4411.716065	159.1097771	18.86627304	1178.633602	201.3741532	28.30182961	319.1666473	311.6633875	
193	40.42102061	5083.351728	109.6831087	83.12002521	3616.862352	387.5437672	85.61175053	2942.64152	586.0020909	264.4498182	753.1405633	403.2745205	146.9701769	-1212.196223	226.035632	55.96076942	-1446.313359	224.8047516	40.34483776	-682.0169772	127.1958878	21.01425541	4408.788069	152.0502252	18.55713942	1185.910674	210.3108692	24.69014629	320.0445795	375.9260736	
194	40.33051402	5084.363224	112.5100825	82.26831394	3614.456755	391.6445916	85.78820249	2947.30754	579.8479806	267.0232928	753.4716992	403.4189008	145.6679006	-1212.279104	225.7621126	55.40715028	-1448.439673	226.9806851	37.15845166	-686.2914821	160.3523073	18.21687511	4406.898366	154.8929172	17.72403521	1182.823485	215.0718217	27.78916035	328.8399465	296.3424329	
195	41.69598018	5087.202006	113.7475954	83.03358902	3617.00411	386.1659049	85.71583619	2948.027376	583.0807644	268.532659	752.6285606	392.8476549	145.0814843	-1212.055512	226.9543353	55.89454288	-1446.114337	224.8260141	36.61273756	-683.6532895	158.8382836	19.78664876	4414.099867	148.6209833	21.09587928	1187.719464	214.8844109	27.46805937	309.5658186	338.1535674	
196	38.8865086	5086.782869	112.2431093	82.72284782	3620.264411	382.7554802	85.74400779	2948.381539	588.630001	267.369653	752.5935119	401.154178	143.3432075	-1211.537315	222.4211258	56.14353038	-1444.274148	240.7880295	37.51553686	-683.6891958	170.6415431	18.91142495	4410.029323	166.0079897	19.93064405	1186.836392	190.8981758	26.24286777	314.9320837	314.8914437	
197	39.71197159	5087.071908	110.3565477	82.81878574	3616.324529	387.3463297	85.05293786	2947.371437	579.1712516	267.1355419	751.8180846	410.6300463	144.9211173	-1212.435229	224.7593009	57.00705539	-1447.35665	227.7191219	37.13502939	-685.1110051	173.5861397	19.17819898	4412.748703	167.589829	17.1676726	1187.455968	178.4593513	29.11489287	319.3802899	205.0619676	
198	41.39458655	5086.730855	110.5855482	83.28704067	3616.396117	381.5951255	84.95211988	2948.617894	595.3624801	266.7765622	751.8692721	406.114527	144.0898896	-1212.461038	226.7407999	54.33558662	-1443.533429	241.2885287	37.24560483	-684.9975701	157.3847118	19.43638017	4408.1417	153.876361	17.43319744	1178.479601	207.0652442	27.28971847	313.2016508	278.8604785	
199	37.63534833	5083.726159	120.0590823	82.21764628	3619.005299	385.7340353	85.40504859	2948.577316	596.0101945	266.1292321	754.3694625	394.9418444	147.4960188	-1211.003295	218.6799182	55.43095673	-1443.683901	237.9754345	37.11513458	-684.3646136	154.1621525	19.74116889	4410.315129	161.6218338	19.86294764	1183.760151	215.4635246	26.78622269	326.6843645	392.8314911	
200	42.07073387	5086.214254	108.5204059	82.1989774	3617.267585	393.5938778	84.96436258	2947.443756	584.4732912	266.6823267	752.0085061	398.4914074	145.3734889	-1211.711615	224.2438948	56.32610712	-1446.611949	228.7866115	37.89203187	-683.987564	148.8363593	17.87632476	4423.571947	154.5159856	20.01568531	1177.488233	211.9317851	26.35000124	318.0043698	343.6038046	
201	41.35479424	5082.645497	108.831622	82.32350877	3619.134643	376.3601788	85.3467763	2952.800799	604.3242938	267.8730923	751.5791314	409.2930036	146.1682808	-1213.439795	227.7536025	54.13374243	-1448.117776	232.9648375	35.97497717	-682.2374121	155.6843112	17.78727103	4405.819939	183.7244649	19.66317487	1178.147543	173.3784922	27.68218754	322.7296652	228.3053112	
202	39.41823873	5085.944634	117.5937838	82.37413317	3616.131503	395.8095819	85.22909875	2946.683541	580.7257598	267.8873429	752.1861935	408.3082182	147.3742431	-1211.444947	220.2475546	57.52285732	-1444.235482	224.1210354	34.70637746	-680.9036642	184.7486017	19.26718894	4426.932983	142.8498376	20.19086684	1193.846326	181.9880083	27.93590286	322.1013967	219.840073	
203	40.48084998	5086.760892	113.8721718	82.73889721	3614.336325	386.3211264	86.63949666	2947.128481	579.4167251	266.9311272	752.4744193	405.7904397	145.3515501	-1211.015196	221.9524195	55.81679885	-1444.794373	237.1019598	35.43622575	-681.1889266	170.804215	18.47716444	4421.459095	139.2882833	17.95327252	1175.848981	204.7787646	27.25585344	324.2465452	256.2053467	
204	41.20311662	5081.448494	106.5494005	83.75604106	3615.827878	384.1101417	85.7492002	2946.77368	580.3701758	267.3223226	752.1913586	404.2840016	146.5585835	-1212.128672	224.500236	54.07238031	-1446.871517	237.1339297	39.45499149	-686.6812571	140.3568017	17.33145508	4406.730354	182.569543	18.38053829	1186.545612	208.6992963	26.70174619	323.2729641	275.9758268	
205	39.03173099	5085.256469	116.5414251	83.54591573	3616.224308	383.3178386	85.84881923	2948.324508	585.72882	266.6209083	753.0283429	396.9952823	146.8563962	-1213.181261	225.5994571	55.96551012	-1446.199109	220.5428604	37.47371687	-686.1807965	150.8534032	18.86081613	4407.04462	162.157898	20.21938723	1186.120289	209.5046031	26.3911413	328.571401	342.736907	
206	40.98635032	5087.356843	110.1507398	82.23001725	3618.396054	386.1986654	85.59533546	2948.680381	589.9081639	267.2046866	753.1334372	404.7564887	147.0937341	-1212.144644	224.7061289	54.3258022	-1446.980205	230.8644131	36.22962179	-682.1397863	158.4263191	18.85801096	4402.892122	168.2052745	17.90737415	1177.678017	206.2119798	27.53545656	322.8218813	277.8698379	
207	42.87046741	5086.860948	104.2492711	83.04304546	3617.928815	377.7361703	86.14745768	2949.527661	592.0419258	266.4585612	753.5836723	399.7672642	143.8706947	-1211.031077	224.5583195	56.25781115	-1445.234979	233.3634917	35.68583365	-679.6554046	159.9361377	18.45283211	4415.368615	152.7623708	20.95053611	1176.084003	186.8567759	26.53149404	323.4778651	330.7120529	
208	40.35797978	5087.19429	110.9268129	82.17652531	3620.077186	373.6135837	86.69735491	2953.291896	595.5436411	267.0445716	752.0941357	403.4834643	147.2562941	-1213.735155	229.5474313	54.481833	-1451.20819	222.3694527	35.26667803	-683.7139989	163.5336868	18.6644077	4412.951976	164.8915971	20.5856387	1183.670022	196.0496621	27.94084102	322.3953391	263.0947571	
209	38.54407923	5084.051266	119.0002875	82.95526521	3614.992203	385.0241898	86.37181399	2945.64948	571.0639287	266.4433699	751.814284	402.0994448	147.9369652	-1211.800489	220.5049119	58.08393046	-1447.668804	226.1092921	40.0109642	-685.8527768	137.84807	17.99345304	4417.109223	165.8572277	19.23622774	1190.449676	226.0976363	26.51564367	318.2126858	308.7644242	
210	40.08577526	5086.503025	110.4569357	83.20032086	3619.959448	378.4536107	85.62039762	2948.124505	595.4345695	267.8726533	752.2208523	397.9660298	146.3092701	-1212.854579	224.2395808	54.80580449	-1448.204092	229.1698343	37.18368051	-682.6205283	166.4445114	18.34706919	4401.679171	173.1504319	21.06599904	1187.83098	192.5750831	28.30314176	329.5947479	295.9156819	
211	38.79883689	5083.835726	121.0606057	81.97109268	3621.135124	380.3652905	85.98868319	2947.597219	594.7296972	267.6277729	751.6899668	396.3562444	144.4187848	-1211.592271	226.2773539	55.48668367	-1446.977328	233.2459708	37.61447607	-680.0586587	162.4442671	17.72114694	4415.034358	168.5417095	18.86130174	1180.768947	233.1077691	27.13669404	320.9975734	308.6252341	
212	39.21260343	5086.427561	114.1850365	82.30436092	3620.626735	377.4561334	85.45087009	2951.626599	604.5844001	267.5575975	753.0317018	405.08009	146.285811	-1212.486435	224.560939	55.32949982	-1445.810666	230.4755842	36.1415802	-687.1059149	156.0305749	17.06085571	4413.183061	180.0604103	20.19355896	1185.541382	165.6592546	27.44477159	319.9812977	272.9492025	
213	40.81391777	5085.016521	104.1949328	83.7595472	3619.496009	365.5657493	85.83837425	2951.647845	597.9894677	267.1748683	753.0779627	401.4025819	144.1492496	-1211.700011	226.7780005	54.61520997	-1446.812823	235.793794	38.08859568	-683.421624	146.9526226	19.64277624	4410.305699	183.0627401	18.30283569	1188.097277	211.3643064	26.05902046	324.8088839	320.4500315	
214	40.10693388	5084.953435	111.1624811	84.36166618	3617.119885	384.2942374	85.76195477	2945.961378	583.5009349	266.9038426	753.5642414	399.4686752	144.6316582	-1209.901367	222.9070535	57.18970252	-1445.996119	236.2428766	35.43400435	-682.514869	163.9887778	18.78192972	4409.840186	165.8648937	20.21324332	1176.991045	207.0926373	26.82091393	322.8782704	316.8403944	
215	38.93324998	5084.813926	113.7973826	83.11675128	3614.504162	379.6219244	85.81517351	2946.448696	594.1842679	264.9584044	754.2827061	400.1713998	145.3228023	-1212.83178	226.4797251	55.29477395	-1447.700743	234.5530746	36.74580766	-683.3793124	157.513874	19.11047523	4401.040446	168.2763443	21.0556191	1184.390097	177.2632673	27.15061158	316.4735821	336.6351802	
216	41.06906862	5084.51953	110.8649641	82.88019428	3616.601181	378.5012998	85.95055041	2947.482683	589.5675565	266.3397971	753.1760563	400.2465356	145.1027613	-1212.839515	226.7430076	55.38976291	-1445.974615	226.2558655	37.56688408	-684.3516483	150.9722387	18.1426548	4413.42954	173.7302315	19.50609033	1180.544138	203.7137649	28.27168389	326.2636725	307.9129066	
217	40.87272133	5082.900361	109.4485776	82.67742903	3621.750158	379.4999814	85.43190681	2953.226732	603.5337342	268.3832011	751.7429904	406.1951968	144.7832581	-1210.223993	219.7892074	57.78982872	-1443.616214	230.9052004	35.81458311	-683.5041978	171.9991936	17.85746278	4414.891093	150.6471299	19.32495795	1179.206066	172.9394632	29.648837	325.041976	198.6311903	
218	41.18917966	5086.271233	116.4823677	82.05939513	3618.772101	374.020905	85.48908638	2950.693281	597.3894174	267.8428673	753.0471125	404.6311011	145.6534805	-1211.618775	223.8767754	57.01716209	-1444.710481	228.9880457	36.30929004	-684.8602579	158.2437376	17.15061117	4409.806519	181.0317928	18.88783677	1186.953708	198.6037741	26.11347998	321.1507493	281.1388777	
219	39.48034121	5082.921533	115.1366276	82.66961366	3619.974529	382.1313326	84.31898917	2945.159447	599.3003515	266.8223295	752.5572194	402.4827061	145.7116018	-1212.086227	225.9204784	54.42954111	-1448.617078	229.908572	37.93044685	-683.9752913	153.0340301	18.68848345	4407.576149	156.2671628	19.69465609	1185.016361	204.8210438	26.51799466	319.9998052	299.0778506	
220	39.33199099	5082.355331	116.7356635	83.96596004	3619.514585	386.2902946	85.73732141	2947.422655	581.6965723	267.6215238	752.1882788	403.3268102	145.3078071	-1210.707261	220.9840561	56.11383717	-1443.999216	238.2838808	36.04578028	-682.0636267	165.3370305	17.09343148	4405.924973	165.4340348	20.87099609	1175.787121	188.2506456	28.71183521	320.0160992	258.3171088	
221	40.60860407	5084.471967	115.3784098	81.98195362	3619.312527	386.0095445	85.56604054	2954.108199	593.7551446	267.1996003	753.3043256	398.1806068	145.9361115	-1212.057686	219.7942246	57.0043301	-1444.53554	233.7113529	34.36447792	-682.7831095	183.2688283	18.37579628	4422.261726	159.9498805	19.57445475	1184.423479	196.2031136	27.0597501	324.429015	321.7955835	
222	40.27268145	5084.707515	113.8136292	81.92092115	3615.488538	383.2731922	85.70699793	2945.621374	591.1226574	265.6309656	752.0184145	398.1958401	146.5466355	-1213.404731	225.5044053	55.01697838	-1445.641831	225.7699259	36.73515896	-680.7970379	158.05216	18.06820165	4400.632152	172.8264348	21.05899728	1175.016761	219.6825772	26.83797951	325.2785526	332.0739772	
223	39.94997124	5083.656563	109.7197023	81.8979693	3617.813214	383.016097	86.47614749	2949.313011	587.0727252	267.593517	752.2808139	398.7058601	144.9854832	-1211.701908	225.2399219	55.45674738	-1443.606758	229.4244297	36.51073575	-682.0242221	156.2760981	16.98799775	4408.389361	167.1509943	21.12962388	1179.881589	211.7210062	28.91278682	328.1086285	290.2044551	
224	41.50530375	5083.488286	112.1392899	82.51718127	3615.439666	391.1125553	85.71433638	2951.429523	580.3093931	268.0305244	752.2402546	401.5950016	147.4050684	-1213.102291	221.5559289	56.39878231	-1447.462191	226.6761355	36.65887282	-684.1673175	174.4775229	18.52128941	4422.635786	163.5177838	20.39696906	1191.287289	209.5071031	27.13077258	316.6616371	269.2639811	
225	43.6802608	5084.72402	103.5547121	82.93058101	3621.71966	383.8563621	86.00011845	2950.177688	593.4772387	264.6752738	755.8924764	389.5328358	144.9190026	-1211.33514	224.7233529	56.31204342	-1445.84566	227.029572	39.78224578	-683.2696476	143.7126622	18.26643322	4410.096847	143.3035526	20.27310774	1175.89057	213.7387152	25.82299215	339.2356303	473.7754004	
226	40.82689429	5082.451384	114.0455256	84.1348488	3619.409324	367.4027289	86.55032549	2950.136549	591.57246	267.5792286	753.3069856	397.7245537	144.4326953	-1213.086015	222.8857067	55.35110731	-1448.153467	244.319005	36.90758369	-682.0389664	147.495595	20.31728314	4416.914972	159.4577013	20.86049831	1177.207266	195.401382	27.38850952	324.8803512	332.4520685	
227	37.85036816	5081.990516	112.7946114	81.84744739	3615.773344	382.2571178	85.20093463	2949.79719	604.7356797	266.2198321	753.8247356	394.3178639	144.8099209	-1212.974943	222.7956687	55.45659819	-1446.151769	239.0637014	36.64474939	-684.3325205	158.5995477	18.35002954	4402.732422	175.4475442	17.88763099	1195.543249	243.3994553	27.28155078	330.5155234	371.7830288	
228	40.68395316	5082.446208	118.4265422	82.34080423	3617.773769	384.0946947	86.28856719	2952.049211	585.897346	267.9739099	752.6931658	404.677823	144.8149988	-1210.711522	220.496271	56.15195455	-1447.530974	227.7832418	35.42707395	-681.0223265	188.3010073	20.34762241	4404.085873	167.5527449	19.32571595	1188.487024	200.2439659	27.29251343	321.2263877	260.2668184	
229	40.02767305	5083.650976	109.5577712	83.3634573	3620.156549	380.1995396	85.81180263	2949.399592	592.0904795	265.0189614	755.1201927	392.0830791	146.8403872	-1211.453227	223.373848	56.18767786	-1445.66928	221.3465537	38.27997243	-682.288331	142.6348653	18.60063939	4410.024017	165.7414711	20.27366389	1183.195414	222.3088285	27.23090719	331.1514226	419.0854037	
230	40.8183642	5086.12893	108.1836435	82.50893563	3616.619923	383.5085592	85.68072662	2947.284978	584.8758815	266.2921047	752.3403312	408.9566782	145.0996715	-1213.899124	229.0509068	53.37263769	-1448.071298	238.9189945	39.12649143	-683.132845	143.5279411	17.74910953	4403.511851	175.3754795	18.16533305	1192.761986	223.8377446	28.13905623	324.981028	223.7082291	
231	38.956779	5082.936682	113.7142444	82.62384808	3617.972388	379.2672645	85.86061579	2947.61968	601.7748988	268.4754726	753.1585424	400.9730886	145.4594257	-1212.365503	226.0264999	57.24634206	-1446.25008	222.4821777	37.76590013	-681.9721682	165.2230915	20.66339039	4408.141746	156.1597401	19.41980482	1182.774043	194.0421572	28.7261921	329.388379	256.3832414	
232	39.72293383	5086.692445	121.1097642	83.3884915	3617.447386	385.2473564	85.2793038	2947.300111	590.5580982	266.0524901	752.7455575	399.454149	144.6565298	-1214.630656	229.591239	54.25968037	-1448.353906	233.160185	39.28368631	-684.2873584	143.5167336	18.29674376	4419.162151	163.3330473	18.89216264	1194.56898	232.7077488	26.02509781	324.5831221	354.2510792	
233	40.04846129	5084.768808	111.4793657	83.39250108	3618.12268	382.6269836	85.66385967	2948.081883	583.143785	266.3611703	752.7042109	397.4698932	145.785497	-1214.299968	230.2281831	53.54347645	-1447.034813	222.4739271	37.47936298	-681.6970552	149.0863317	20.52093883	4411.211128	146.0332191	20.91815844	1183.438445	207.6040671	27.83532993	318.2001747	331.029134	
234	38.37958921	5082.228386	115.3823631	82.18133737	3621.409679	388.902217	85.4028214	2949.645578	587.4884145	266.2108608	752.6774353	403.8314782	147.0605741	-1211.528722	220.9107366	55.05989904	-1445.869898	239.485584	36.04499067	-684.2132066	158.1739013	18.37466946	4415.763588	152.155953	19.20953632	1175.992216	192.8232057	25.96446011	326.5217374	324.5983559	
235	39.75037224	5085.472919	111.464058	83.0887598	3617.746874	380.6050031	85.66396383	2948.118087	587.9870426	267.0507662	753.1589152	397.9051338	146.8035873	-1214.511451	230.5556226	53.20652667	-1450.963643	220.1289917	40.12320747	-681.5016644	133.5268195	16.87525852	4406.439606	180.5014702	20.43810382	1186.920089	229.4116746	26.16513431	321.8706869	331.3196952	
236	43.17835642	5084.67769	100.4034387	82.62796037	3620.892277	387.3009887	85.07117604	2948.585941	592.9198253	267.2475952	752.9320354	390.650351	144.5684522	-1213.126825	223.2215572	55.48919614	-1446.153566	239.7518173	36.21935605	-680.6183836	159.5583328	17.43806389	4419.557598	164.4211227	21.85973596	1176.292477	231.7535147	28.60780641	329.9314277	339.5863723	
237	42.71436803	5085.840404	109.4875251	82.63085037	3616.076345	378.3948339	84.77287345	2953.139295	599.865287	264.0591325	754.4026625	390.0059438	144.900991	-1212.101318	221.766443	55.65032154	-1444.445313	243.7237151	34.62935484	-682.5588817	177.1587728	18.17480513	4402.191683	163.4644656	20.36183986	1179.682825	250.1650136	27.8399516	336.7452494	418.1867237	
